fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,population2019
21133,KY,"Letcher County, KY",32435,11.7,37.1185,-82.861175,21553
21135,KY,"Lewis County, KY",37410,11,38.53205,-83.373303,13275
21137,KY,"Lincoln County, KY",43220,11.1,37.45726,-84.658074,24549
21139,KY,"Livingston County, KY",50521,11.4,37.20952,-88.363426,9194
21141,KY,"Logan County, KY",48902,15,36.85983,-86.881436,27102
21143,KY,"Lyon County, KY",52978,15.9,37.02398,-88.083391,8210
21145,KY,"McCracken County, KY",48219,24.6,37.05369,-88.712378,65418
21147,KY,"McCreary County, KY",32701,6.9,36.73114,-84.491052,17231
21149,KY,"McLean County, KY",51184,12,37.53058,-87.262931,9207
21151,KY,"Madison County, KY",50316,30.5,37.72353,-84.277008,92987
21153,KY,"Magoffin County, KY",32045,9.7,37.69895,-83.069716,12161
21155,KY,"Marion County, KY",48062,13.2,37.55225,-85.269242,19273
21157,KY,"Marshall County, KY",57945,18.8,36.88202,-88.332752,31100
21159,KY,"Martin County, KY",34291,8.5,37.79677,-82.506623,11195
21161,KY,"Mason County, KY",47861,18.9,38.59407,-83.828052,17070
21163,KY,"Meade County, KY",54946,18.2,37.96748,-86.200863,28572
21165,KY,"Menifee County, KY",37457,11.3,37.95072,-83.597345,6489
21167,KY,"Mercer County, KY",55267,17.5,37.81209,-84.879695,21933
21169,KY,"Metcalfe County, KY",38978,13.1,36.99039,-85.629554,10071
21171,KY,"Monroe County, KY",36512,12.9,36.71408,-85.713508,10650
21173,KY,"Montgomery County, KY",52903,16.3,38.03814,-83.912338,28157
21175,KY,"Morgan County, KY",37433,13.6,37.92294,-83.258944,13309
21177,KY,"Muhlenberg County, KY",45049,11.1,37.21382,-87.134092,30622
21179,KY,"Nelson County, KY",64795,17.2,37.80319,-85.465955,46233
21181,KY,"Nicholas County, KY",38084,10.2,38.33713,-84.025554,7269
21183,KY,"Ohio County, KY",47542,13.3,37.47786,-86.844871,23994
21185,KY,"Oldham County, KY",101152,42.2,38.40005,-85.456059,66799
21187,KY,"Owen County, KY",51494,9.9,38.4996,-84.841509,10901
21189,KY,"Owsley County, KY",28727,16.2,37.42345,-83.691566,4415
21191,KY,"Pendleton County, KY",58962,11.3,38.69077,-84.354041,14590
21193,KY,"Perry County, KY",38000,12.3,37.24128,-83.217772,25758
21195,KY,"Pike County, KY",36875,13,37.48207,-82.402869,57876
21197,KY,"Powell County, KY",41760,14.7,37.81038,-83.826985,12359
21199,KY,"Pulaski County, KY",43568,15.3,37.10831,-84.579986,64979
21201,KY,"Robertson County, KY",47017,16,38.51383,-84.063757,2108
21203,KY,"Rockcastle County, KY",40790,10.6,37.36122,-84.314419,16695
21205,KY,"Rowan County, KY",44068,26.6,38.20589,-83.425969,24460
21207,KY,"Russell County, KY",44056,12.9,36.98913,-85.058976,17923
21209,KY,"Scott County, KY",74719,28.6,38.28988,-84.579376,57004
21211,KY,"Shelby County, KY",71737,24.2,38.23943,-85.22836,49024
21213,KY,"Simpson County, KY",52931,14.2,36.74086,-86.581464,18572
21215,KY,"Spencer County, KY",79863,20.2,38.02698,-85.321525,19351
21217,KY,"Taylor County, KY",48485,19.2,37.36511,-85.326698,25769
21219,KY,"Todd County, KY",47742,12.9,36.84034,-87.183642,12294
21221,KY,"Trigg County, KY",49955,16.9,36.80768,-87.858652,14651
21223,KY,"Trimble County, KY",58998,12,38.61819,-85.355171,8471
21225,KY,"Union County, KY",49870,11,37.65803,-87.95165,14381
21227,KY,"Warren County, KY",53238,30.6,36.99563,-86.423579,132896
21229,KY,"Washington County, KY",51286,17.7,37.75421,-85.175416,12095
21231,KY,"Wayne County, KY",34449,12.8,36.80201,-84.83044,20333
21233,KY,"Webster County, KY",49079,9.8,37.52002,-87.685095,12942
21235,KY,"Whitley County, KY",38191,19.2,36.75802,-84.14455,36264
21237,KY,"Wolfe County, KY",32773,7.6,37.74377,-83.495068,7157
21239,KY,"Woodford County, KY",67815,32.9,38.04279,-84.748147,26734
22001,LA,"Acadia Parish, LA",44728,13.4,30.2915,-92.411037,62045
22003,LA,"Allen Parish, LA",47111,12.7,30.65274,-92.819605,25627
22005,LA,"Ascension Parish, LA",83072,26.8,30.20295,-90.910023,126604
22007,LA,"Assumption Parish, LA",51763,10.2,29.89988,-91.050528,21891
22009,LA,"Avoyelles Parish, LA",38316,12.1,31.08509,-91.993798,40144
22011,LA,"Beauregard Parish, LA",55343,17.5,30.64502,-93.340253,37497
22013,LA,"Bienville Parish, LA",37198,12.4,32.34427,-93.061513,13241
22015,LA,"Bossier Parish, LA",54080,25.6,32.6962,-93.617977,127039
22017,LA,"Caddo Parish, LA",45613,23.5,32.5772,-93.882423,240204
22019,LA,"Calcasieu Parish, LA",53050,21.9,30.22956,-93.358015,203436
22021,LA,"Caldwell Parish, LA",44007,14.2,32.10124,-92.11418,9918
22023,LA,"Cameron Parish, LA",60317,11.6,29.87199,-93.165437,6973
22025,LA,"Catahoula Parish, LA",36794,11.7,31.66652,-91.846703,9494
22027,LA,"Claiborne Parish, LA",36497,14.7,32.82759,-92.991125,15670
22029,LA,"Concordia Parish, LA",36276,12.8,31.46981,-91.626314,19259
22031,LA,"De Soto Parish, LA",47347,14.2,32.05925,-93.740797,27463
22033,LA,"East Baton Rouge Parish, LA",56303,34.7,30.544,-91.093174,440059
22035,LA,"East Carroll Parish, LA",29943,8.5,32.73017,-91.234141,6861
22037,LA,"East Feliciana Parish, LA",50041,12.6,30.83978,-91.043434,19135
22039,LA,"Evangeline Parish, LA",35146,12.8,30.72069,-92.404086,33395
22041,LA,"Franklin Parish, LA",35484,11.9,32.13828,-91.672101,20015
22043,LA,"Grant Parish, LA",49544,8.4,31.59779,-92.561716,22389
22045,LA,"Iberia Parish, LA",47731,12.7,29.60601,-91.842706,69830
22047,LA,"Iberville Parish, LA",55198,14.5,30.28839,-91.36315,32511
22049,LA,"Jackson Parish, LA",43232,13.5,32.30448,-92.556672,15744
22051,LA,"Jefferson Parish, LA",55909,26.1,29.5033,-90.036231,432493
22053,LA,"Jefferson Davis Parish, LA",47988,15.9,30.26953,-92.816221,31368
22055,LA,"Lafayette Parish, LA",60053,32.1,30.20651,-92.06417,244390
22057,LA,"Lafourche Parish, LA",54145,16.6,29.49199,-90.394849,97614
22059,LA,"LaSalle Parish, LA",51014,12.2,31.68084,-92.161809,14892
22061,LA,"Lincoln Parish, LA",41608,36.5,32.60115,-92.662082,46742
22063,LA,"Livingston Parish, LA",63852,18.3,30.44042,-90.727474,140789
22065,LA,"Madison Parish, LA",32229,12.6,32.36582,-91.240729,10951
22067,LA,"Morehouse Parish, LA",34922,13,32.82001,-91.800399,24874
22069,LA,"Natchitoches Parish, LA",49536,17.8,31.73498,-93.086106,38158
22071,LA,"Orleans Parish, LA",45092,36.8,30.06864,-89.939007,390144
22073,LA,"Ouachita Parish, LA",43235,24.3,32.4775,-92.154798,153279
22075,LA,"Plaquemines Parish, LA",60795,19.6,29.40234,-89.298489,23197
22077,LA,"Pointe Coupee Parish, LA",48011,15.2,30.70832,-91.604621,21730
22079,LA,"Rapides Parish, LA",49687,20.5,31.1932,-92.535953,129648
22081,LA,"Red River Parish, LA",39806,13.9,32.10121,-93.34905,8442
22083,LA,"Richland Parish, LA",39586,13.5,32.41812,-91.758375,20122
22085,LA,"Sabine Parish, LA",45486,13.1,31.56021,-93.559228,23884
22087,LA,"St. Bernard Parish, LA",45806,12.3,29.91811,-89.263494,47244
22089,LA,"St. Charles Parish, LA",71579,24.2,29.91383,-90.359314,53100
22091,LA,"St. Helena Parish, LA",43376,13.9,30.82142,-90.70935,10132
22093,LA,"St. James Parish, LA",57250,14.3,30.02482,-90.793956,21096
22095,LA,"St. John the Baptist Parish, LA",54944,16.3,30.11747,-90.504677,42837
22097,LA,"St. Landry Parish, LA",39599,14.2,30.58344,-91.989275,82124
22099,LA,"St. Martin Parish, LA",47247,14.4,30.12143,-91.611481,53431
22101,LA,"St. Mary Parish, LA",40918,10.6,29.62935,-91.463804,49348
22103,LA,"St. Tammany Parish, LA",71526,33.5,30.41002,-89.951962,260419
22105,LA,"Tangipahoa Parish, LA",47860,19.4,30.62158,-90.406633,134758
22107,LA,"Tensas Parish, LA",31436,10.5,32.00149,-91.342576,4334
22109,LA,"Terrebonne Parish, LA",51719,15.8,29.33327,-90.844191,110461
22111,LA,"Union Parish, LA",44617,14.6,32.82935,-92.37565,22108
22113,LA,"Vermilion Parish, LA",50193,14.2,29.78687,-92.29009,59511
22115,LA,"Vernon Parish, LA",51652,16.8,31.11056,-93.18152,47429
22117,LA,"Washington Parish, LA",35505,11.7,30.85214,-90.046253,46194
22119,LA,"Webster Parish, LA",38386,15.1,32.73215,-93.339825,38340
22121,LA,"West Baton Rouge Parish, LA",65344,20.6,30.46405,-91.309808,26465
22123,LA,"West Carroll Parish, LA",42614,12.6,32.79248,-91.451998,10830
22125,LA,"West Feliciana Parish, LA",65296,22.2,30.8727,-91.421008,15568
22127,LA,"Winn Parish, LA",43166,14.4,31.94119,-92.641269,13904
23001,ME,"Androscoggin County, ME",58958,22.2,44.16768,-70.207435,108277
23003,ME,"Aroostook County, ME",40675,18.9,46.72706,-68.64941,67055
23005,ME,"Cumberland County, ME",75254,46.7,43.80835,-70.330375,295003
23007,ME,"Franklin County, ME",51136,25.4,44.97301,-70.444727,30199
23009,ME,"Hancock County, ME",58926,32.3,44.56491,-68.370703,54987
23011,ME,"Kennebec County, ME",55358,27.1,44.41701,-69.765764,122302
23013,ME,"Knox County, ME",55910,31,44.04205,-69.038515,39772
23015,ME,"Lincoln County, ME",58619,32.7,43.99427,-69.514029,34634
23017,ME,"Oxford County, ME",50344,19,44.49459,-70.734688,57975
23019,ME,"Penobscot County, ME",50702,27.1,45.3906,-68.657487,152148
23021,ME,"Piscataquis County, ME",43509,18.3,45.91768,-69.104548,16785
23023,ME,"Sagadahoc County, ME",65841,35.5,43.91669,-69.843994,35856
23025,ME,"Somerset County, ME",45333,16.5,45.50748,-69.97604,50484
23027,ME,"Waldo County, ME",51073,29.6,44.50536,-69.139678,39715
23029,ME,"Washington County, ME",39068,20.8,44.96701,-67.609354,31379
23031,ME,"York County, ME",66803,31.4,43.42724,-70.670402,207641
24001,MD,"Allegany County, MD",48170,18.3,39.61231,-78.703108,70416
24003,MD,"Anne Arundel County, MD",100916,40.9,38.99337,-76.560511,579234
24005,MD,"Baltimore County, MD",76972,38.6,39.44317,-76.616569,827370
24009,MD,"Calvert County, MD",111056,31.1,38.52136,-76.525864,92525
24011,MD,"Caroline County, MD",60143,16.9,38.87153,-75.831631,33406
24013,MD,"Carroll County, MD",101810,35.6,39.56319,-77.015512,168447
24015,MD,"Cecil County, MD",75307,22.8,39.56235,-75.941584,102855
24017,MD,"Charles County, MD",102510,28.9,38.47285,-77.015427,163257
24019,MD,"Dorchester County, MD",48709,20.8,38.4292,-76.047433,31929
24021,MD,"Frederick County, MD",102951,40.6,39.47043,-77.397627,259547
24023,MD,"Garrett County, MD",59253,20.1,39.52987,-79.269416,29014
24025,MD,"Harford County, MD",91492,35.8,39.53743,-76.299789,255441
24027,MD,"Howard County, MD",121329,61.4,39.25226,-76.924406,325690
24029,MD,"Kent County, MD",65615,34.2,39.23918,-76.1242,19422
24031,MD,"Montgomery County, MD",110012,59,39.13738,-77.203063,1050688
24033,MD,"Prince George's County, MD",85357,32.7,38.82588,-76.847272,909327
24035,MD,"Queen Anne's County, MD",101350,34.9,39.04069,-76.082405,50381
24037,MD,"St. Mary's County, MD",89123,31.5,38.22267,-76.534271,113510
24039,MD,"Somerset County, MD",38731,15.7,38.07445,-75.853323,25616
24041,MD,"Talbot County, MD",75714,38.6,38.74943,-76.17913,37181
24043,MD,"Washington County, MD",59785,21.4,39.60362,-77.814671,151049
24045,MD,"Wicomico County, MD",54351,26.8,38.36739,-75.632206,103609
24047,MD,"Worcester County, MD",65821,30.4,38.22213,-75.309932,52276
24510,MD,"Baltimore city, MD",49780,31.2,39.30021,-76.610516,593490
25001,MA,"Barnstable County, MA",82686,42.8,41.79882,-70.211083,212990
25003,MA,"Berkshire County, MA",58805,33.4,42.37531,-73.213948,124944
25005,MA,"Bristol County, MA",69857,28,41.74858,-71.087062,565217
25007,MA,"Dukes County, MA",76036,44.2,41.38094,-70.701536,17332
25009,MA,"Essex County, MA",83253,39.4,42.64271,-70.865107,789034
25011,MA,"Franklin County, MA",60143,37.2,42.58379,-72.591655,70180
25013,MA,"Hampden County, MA",59918,27.2,42.1362,-72.635648,466372
25015,MA,"Hampshire County, MA",74142,46.5,42.33946,-72.663694,160830
25017,MA,"Middlesex County, MA",106543,55.2,42.47948,-71.396507,1611699
25019,MA,"Nantucket County/town, MA",96030,51.7,41.30588,-70.14191,11399
25021,MA,"Norfolk County, MA",106851,53,42.1697,-71.179875,706775
25023,MA,"Plymouth County, MA",90584,36.7,41.9872,-70.741942,521202
25025,MA,"Suffolk County, MA",75843,44.8,42.33196,-71.020173,803907
25027,MA,"Worcester County, MA",77795,35.9,42.31169,-71.940282,830622
26001,MI,"Alcona County, MI",41491,15.7,44.68254,-82.83408,10405
26003,MI,"Alger County, MI",52285,17.4,47.08008,-86.564108,9108
26005,MI,"Allegan County, MI",66568,22.7,42.59579,-86.634745,118081
26007,MI,"Alpena County, MI",43676,17.5,44.89495,-83.426574,28405
26009,MI,"Antrim County, MI",58317,28.2,45.00546,-85.175625,23324
26011,MI,"Arenac County, MI",44017,11.8,44.03687,-83.740675,14883
26013,MI,"Baraga County, MI",48371,14.5,46.69607,-88.356022,8209
26015,MI,"Barry County, MI",67703,20.1,42.58281,-85.31455,61550
26017,MI,"Bay County, MI",50130,18.9,43.69971,-83.978701,103126
26019,MI,"Benzie County, MI",56934,29.3,44.64862,-86.494317,17766
26021,MI,"Berrien County, MI",50659,27.7,41.79264,-86.741822,153401
26023,MI,"Branch County, MI",52255,14.2,41.91859,-85.066523,43517
26025,MI,"Calhoun County, MI",50205,21.2,42.24299,-85.012385,134159
26027,MI,"Cass County, MI",55029,19.1,41.91624,-85.999457,51787
26029,MI,"Charlevoix County, MI",58831,31,45.51316,-85.450392,26143
26031,MI,"Cheboygan County, MI",47876,20.5,45.47612,-84.495271,25276
26033,MI,"Chippewa County, MI",49610,21,46.32182,-84.52063,37349
26035,MI,"Clare County, MI",42480,12.1,43.99114,-84.838325,30950
26037,MI,"Clinton County, MI",72666,31.4,42.95046,-84.591695,79595
26039,MI,"Crawford County, MI",49114,18.8,44.68021,-84.611132,14029
26041,MI,"Delta County, MI",48880,21.5,45.8051,-86.901373,35784
26043,MI,"Dickinson County, MI",53751,26.5,46.01282,-87.866119,25239
26045,MI,"Eaton County, MI",65891,26.8,42.58961,-84.846524,110268
26047,MI,"Emmet County, MI",59456,33.7,45.59009,-84.986822,33415
26049,MI,"Genesee County, MI",50554,20.9,43.02108,-83.706372,405813
26051,MI,"Gladwin County, MI",46458,13.8,43.98975,-84.389816,25449
26053,MI,"Gogebic County, MI",39030,19.8,46.48805,-89.788314,13975
26055,MI,"Grand Traverse County, MI",65041,35.1,44.71869,-85.553848,93088
26057,MI,"Gratiot County, MI",51046,14,43.29233,-84.60469,40711
26059,MI,"Hillsdale County, MI",50015,17,41.86448,-84.642409,45605
26061,MI,"Houghton County, MI",45006,33.2,46.99831,-88.652066,35684
26063,MI,"Huron County, MI",49126,15.5,43.90762,-82.857045,30981
26065,MI,"Ingham County, MI",54704,38.5,42.60353,-84.373811,292406
26067,MI,"Ionia County, MI",59582,16.1,42.94465,-85.073766,64697
26069,MI,"Iosco County, MI",43605,16.3,44.32948,-82.849447,25127
26071,MI,"Iron County, MI",46814,18.8,46.17025,-88.540409,11066
26073,MI,"Isabella County, MI",46677,29.2,43.64523,-84.839425,69872
26075,MI,"Jackson County, MI",56001,21.4,42.24847,-84.420868,158510
26077,MI,"Kalamazoo County, MI",56739,38.1,42.24627,-85.532854,265066
26079,MI,"Kalkaska County, MI",47620,11.9,44.67888,-85.088992,18038
26081,MI,"Kent County, MI",66560,35.2,43.0325,-85.547446,656955
26083,MI,"Keweenaw County, MI",47318,30.4,47.68198,-88.148802,2116
26085,MI,"Lake County, MI",38044,11.3,43.99519,-85.8114,11853
26087,MI,"Lapeer County, MI",66415,17.8,43.08863,-83.224325,87607
26089,MI,"Leelanau County, MI",72888,42.8,45.14618,-86.051574,21761
26091,MI,"Lenawee County, MI",55466,20.9,41.89592,-84.066853,98451
26093,MI,"Livingston County, MI",87827,34.8,42.60253,-83.911718,191995
26095,MI,"Luce County, MI",45464,16.3,46.9406,-85.582368,6229
26097,MI,"Mackinac County, MI",44986,21.8,46.16798,-85.303756,10799
26099,MI,"Macomb County, MI",65051,24.5,42.67147,-82.910869,873972
26101,MI,"Manistee County, MI",50047,20,44.35039,-86.602967,24558
26103,MI,"Marquette County, MI",54913,31.5,46.6566,-87.584028,66699
26105,MI,"Mason County, MI",49869,23.2,43.99664,-86.750814,29144
26107,MI,"Mecosta County, MI",47705,21.9,43.6353,-85.332751,43453
26109,MI,"Menominee County, MI",49189,16.7,45.54417,-87.509892,22780
26111,MI,"Midland County, MI",69859,34,43.64838,-84.37922,83156
26113,MI,"Missaukee County, MI",51317,13.2,44.32542,-85.085471,15118
26115,MI,"Monroe County, MI",64341,19.1,41.9161,-83.487106,150500
26117,MI,"Montcalm County, MI",52089,13,43.31278,-85.149468,63888
26119,MI,"Montmorency County, MI",40126,12.8,45.02413,-84.130107,9328
26121,MI,"Muskegon County, MI",50730,19.1,43.28926,-86.751892,173566
26123,MI,"Newaygo County, MI",51772,15.9,43.56271,-85.791423,48980
26125,MI,"Oakland County, MI",81257,46.4,42.66045,-83.38421,1257584
26127,MI,"Oceana County, MI",52319,18.8,43.64726,-86.807575,26467
26129,MI,"Ogemaw County, MI",41347,12.1,44.33328,-84.128073,20997
26131,MI,"Ontonagon County, MI",45531,17.5,47.2166,-89.500461,5720
26133,MI,"Osceola County, MI",47343,13.8,43.99755,-85.322283,23460
26135,MI,"Oscoda County, MI",44594,10.7,44.68512,-84.124894,8241
26137,MI,"Otsego County, MI",52392,24.2,45.02179,-84.576597,24668
26139,MI,"Ottawa County, MI",69827,33.5,42.94235,-86.655342,291830
26141,MI,"Presque Isle County, MI",47339,17.3,45.48952,-83.384019,12592
26143,MI,"Roscommon County, MI",42546,14.9,44.33952,-84.611272,24019
26145,MI,"Saginaw County, MI",48471,21.1,43.32827,-84.05541,190539
26147,MI,"St. Clair County, MI",60208,18.3,42.9288,-82.668914,159128
26149,MI,"St. Joseph County, MI",54024,15.7,41.91149,-85.52287,60964
26151,MI,"Sanilac County, MI",49917,14.2,43.44916,-82.642815,41170
26153,MI,"Schoolcraft County, MI",50256,15.8,46.02076,-86.199352,8094
26155,MI,"Shiawassee County, MI",55633,17.2,42.95155,-84.146352,68122
26157,MI,"Tuscola County, MI",52342,13.6,43.4879,-83.436618,52245
26159,MI,"Van Buren County, MI",58733,20.9,42.28399,-86.305697,75677
26161,MI,"Washtenaw County, MI",76728,55.2,42.25233,-83.844634,367601
26163,MI,"Wayne County, MI",50753,23.3,42.28466,-83.261953,1749343
26165,MI,"Wexford County, MI",53146,17.9,44.33138,-85.570046,33631
27001,MN,"Aitkin County, MN",51936,17.4,46.60245,-93.41976,15886
27003,MN,"Anoka County, MN",83363,29.7,45.27411,-93.242723,356921
27005,MN,"Becker County, MN",61311,24.5,46.93763,-95.741757,34423
27007,MN,"Beltrami County, MN",54638,28.1,47.87883,-94.986698,47188
27009,MN,"Benton County, MN",63395,22.6,45.70123,-94.00144,40889
27011,MN,"Big Stone County, MN",52692,15,45.41993,-96.402226,4991
27013,MN,"Blue Earth County, MN",60408,33.6,44.03823,-94.064071,67653
27015,MN,"Brown County, MN",62904,20.4,44.24654,-94.733647,25008
27017,MN,"Carlton County, MN",65749,22.5,46.60382,-92.671044,35871
27019,MN,"Carver County, MN",101891,48.1,44.82138,-93.800575,105089
27021,MN,"Cass County, MN",54267,22.4,46.95143,-94.333773,29779
27023,MN,"Chippewa County, MN",54984,19.1,45.02863,-95.564108,11800
27025,MN,"Chisago County, MN",84811,20.5,45.50544,-92.903849,56579
27027,MN,"Clay County, MN",64874,33.5,46.89838,-96.494901,64222
27029,MN,"Clearwater County, MN",54896,16.1,47.57587,-95.371117,8818
27031,MN,"Cook County, MN",58664,42.4,47.53857,-90.29019,5463
27033,MN,"Cottonwood County, MN",53725,21.2,44.01071,-95.18313,11196
27035,MN,"Crow Wing County, MN",60384,24.3,46.49111,-94.071213,65055
27037,MN,"Dakota County, MN",89075,41.8,44.67089,-93.062481,429021
27039,MN,"Dodge County, MN",86436,24.4,44.02071,-92.869353,20934
27041,MN,"Douglas County, MN",67592,25.4,45.93643,-95.46061,38141
27043,MN,"Faribault County, MN",54193,17.8,43.67652,-93.947234,13653
27045,MN,"Fillmore County, MN",62716,21.1,43.67727,-92.093681,21067
27047,MN,"Freeborn County, MN",56716,16.7,43.6742,-93.350289,30281
27049,MN,"Goodhue County, MN",71497,25,44.40618,-92.716,46340
27051,MN,"Grant County, MN",55247,19.4,45.93074,-96.010699,5972
27053,MN,"Hennepin County, MN",82323,49.2,45.00606,-93.475185,1265843
27055,MN,"Houston County, MN",64920,24,43.66699,-91.501556,18600
27057,MN,"Hubbard County, MN",56064,27.2,47.09555,-94.91329,21491
27059,MN,"Isanti County, MN",77963,17.7,45.56243,-93.296339,40596
27061,MN,"Itasca County, MN",58660,22.7,47.49084,-93.613128,45130
27063,MN,"Jackson County, MN",57915,22,43.67303,-95.149704,9846
27065,MN,"Kanabec County, MN",63595,14.6,45.94776,-93.297788,16337
27067,MN,"Kandiyohi County, MN",64129,23.4,45.15271,-95.004981,43199
27069,MN,"Kittson County, MN",62762,23.9,48.77604,-96.780349,4298
27071,MN,"Koochiching County, MN",52545,17.6,48.24549,-93.782842,12229
27073,MN,"Lac qui Parle County, MN",56825,19.1,44.99986,-96.176836,6623
27075,MN,"Lake County, MN",61082,29.8,47.51711,-91.411704,10641
27077,MN,"Lake of the Woods County, MN",56244,19.3,48.7681,-94.904634,3740
27079,MN,"Le Sueur County, MN",75519,22.4,44.3734,-93.73018,28887
27081,MN,"Lincoln County, MN",55328,18.4,44.40824,-96.272032,5639
