Index,County,State,CountyID,LargestList,BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,brewery_count,unemployment_rate,perc_age_25_39,,Largest,Best
790,Navajo,AZ,4017,FALSE,FALSE,40676,40676,11.14766791,0.0313,0.5,0.115,2,7.3,0.1776,,,
5,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
8,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
9,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
741,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
742,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
749,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
755,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
757,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
761,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
769,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
776,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
793,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
794,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
798,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
799,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
811,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
825,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
6192,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
6195,Pima,AZ,4019,FALSE,FALSE,56150,56150,113.9953082,0.064,0.508,0.378,19,4.4,0.1894,,,
90,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
754,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
773,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
775,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
779,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
791,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
810,Yavapai,AZ,4025,FALSE,FALSE,54242,54242,28.94060798,0.1024,0.511,0.147,7,4.4,0.1361,,,
752,Yuma,AZ,4027,FALSE,FALSE,47024,47024,38.77172836,0.0844,0.485,0.646,2,16.4,0.1993,,,
792,Yuma,AZ,4027,FALSE,FALSE,47024,47024,38.77172836,0.0844,0.485,0.646,2,16.4,0.1993,,,
19,Baxter,AR,5005,FALSE,FALSE,41950,41950,75.65088592,0.01,0.515,0.026,3,4,0.1435,,,
837,Baxter,AR,5005,FALSE,FALSE,41950,41950,75.65088592,0.01,0.515,0.026,3,4,0.1435,,,
851,Baxter,AR,5005,FALSE,FALSE,41950,41950,75.65088592,0.01,0.515,0.026,3,4,0.1435,,,
20,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
803,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
827,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
828,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
836,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
838,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
847,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
852,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
6196,Benton,AR,5007,FALSE,FALSE,70775,70775,329.425496,0.2071,0.503,0.171,9,2.6,0.2253,,,
804,Boone,AR,5009,FALSE,FALSE,50083,50083,63.41923755,0.0141,0.507,0.026,1,3.2,0.1751,,,
846,Carroll,AR,5015,FALSE,FALSE,43841,43841,45.04139904,0.0329,0.502,0.152,1,3.1,0.1619,,,
855,Clark,AR,5019,FALSE,FALSE,44105,44105,25.77146987,-0.0302,0.525,0.048,1,3.8,0.1577,,,
805,Garland,AR,5051,FALSE,FALSE,45786,45786,146.6343849,0.0338,0.519,0.059,3,3.7,0.1699,,,
840,Garland,AR,5051,FALSE,FALSE,45786,45786,146.6343849,0.0338,0.519,0.059,3,3.7,0.1699,,,
856,Garland,AR,5051,FALSE,FALSE,45786,45786,146.6343849,0.0338,0.519,0.059,3,3.7,0.1699,,,
16,Greene,AR,5055,FALSE,FALSE,47098,47098,78.45781281,0.0714,0.507,0.03,1,3.5,0.1965,,,
835,Izard,AR,5065,FALSE,FALSE,40233,40233,23.47492236,-0.0049,0.481,0.025,1,5.5,0.1584,,,
17,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
18,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
98,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
806,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
829,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
830,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
833,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
850,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
854,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
857,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
859,Pulaski,AR,5119,FALSE,FALSE,52684,52684,515.8332269,0.0234,0.523,0.062,11,3.4,0.2147,,,
844,Sebastian,AR,5131,FALSE,FALSE,48945,48945,240.3165191,0.0163,0.511,0.148,1,3.3,0.196,,,
826,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
831,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
832,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
839,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
843,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
845,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
848,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
849,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
853,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
858,Washington,AR,5143,FALSE,FALSE,52158,52158,253.9231777,0.151,0.5,0.171,10,2.4,0.2222,,,
23,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
41,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
44,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
91,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
572,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
886,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
889,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
891,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
986,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
999,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1030,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1056,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1061,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1065,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1114,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1131,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1132,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1169,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1181,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1182,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1192,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1195,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1199,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1316,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1320,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1338,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1382,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1395,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1459,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1475,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1510,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1512,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1530,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
1538,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
6235,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
6238,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
6241,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
6244,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
6262,Alameda,CA,6001,FALSE,FALSE,107589,107589,2261.556906,0.0964,0.507,0.223,39,2.9,0.2492,,,
895,Amador,CA,6005,FALSE,FALSE,62640,62640,66.85694007,0.0418,0.456,0.145,1,3.8,0.1694,,,
1412,Butte,CA,6007,TRUE,TRUE,58394,58394,133.9387851,-0.0037,0.505,0.172,7,5.1,0.1914,,x,x
1418,Calaveras,CA,6009,FALSE,FALSE,68248,68248,45.0043725,0.0071,0.502,0.13,1,3.8,0.15,,,
1097,Colusa,CA,6011,FALSE,FALSE,59048,59048,18.72461939,0.0059,0.491,0.604,1,12.8,0.2018,,,
893,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
917,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1024,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1025,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1057,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1058,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1077,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1085,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1089,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1319,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1380,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1396,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
6231,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
6232,Contra Costa,CA,6013,FALSE,FALSE,106555,106555,1611.211601,0.0906,0.511,0.26,14,3.1,0.1959,,,
1348,Del Norte,CA,6015,FALSE,FALSE,48979,48979,27.63587656,-0.0287,0.454,0.201,2,5.7,0.2148,,,
1407,Del Norte,CA,6015,FALSE,FALSE,48979,48979,27.63587656,-0.0287,0.454,0.201,2,5.7,0.2148,,,
77,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
834,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
969,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1031,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1081,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1179,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1187,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1259,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1315,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1322,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1323,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1411,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
1432,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
6233,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
6259,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
6269,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
6273,El Dorado,CA,6017,FALSE,FALSE,86202,86202,112.9134724,0.0611,0.501,0.132,17,3.5,0.1602,,,
75,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
496,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
866,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
869,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1116,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1175,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1214,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1247,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1374,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1386,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1460,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1495,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
1543,Fresno,CA,6019,FALSE,FALSE,56926,56926,167.6909213,0.0687,0.501,0.538,13,7.2,0.2223,,,
284,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1145,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1159,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1178,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1224,Humboldt,CA,6023,TRUE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,x,
1245,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1250,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1330,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1414,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1480,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
6237,Humboldt,CA,6023,FALSE,FALSE,51134,51134,37.99285143,0.0069,0.504,0.121,11,3.6,0.201,,,
1158,Imperial,CA,6025,FALSE,FALSE,48102,48102,43.38813146,0.0369,0.487,0.85,2,18.3,0.2149,,,
1176,Imperial,CA,6025,FALSE,FALSE,48102,48102,43.38813146,0.0369,0.487,0.85,2,18.3,0.2149,,,
1047,Inyo,CA,6027,FALSE,FALSE,59605,59605,1.771850937,-0.0281,0.499,0.234,2,3.5,0.1745,,,
1278,Inyo,CA,6027,FALSE,FALSE,59605,59605,1.771850937,-0.0281,0.499,0.234,2,3.5,0.1745,,,
952,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
1053,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
1140,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
1191,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
1236,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
1474,Kern,CA,6029,FALSE,FALSE,53245,53245,110.6998646,0.0673,0.488,0.546,6,7.7,0.2251,,,
27,Kings,CA,6031,FALSE,FALSE,57297,57297,110.0747074,-0.0003,0.449,0.553,1,7.9,0.2458,,,
1208,Lake,CA,6033,FALSE,FALSE,46897,46897,51.24380802,-0.0043,0.5,0.22,3,5,0.1696,,,
1318,Lake,CA,6033,FALSE,FALSE,46897,46897,51.24380802,-0.0043,0.5,0.22,3,5,0.1696,,,
1515,Lake,CA,6033,FALSE,FALSE,46897,46897,51.24380802,-0.0043,0.5,0.22,3,5,0.1696,,,
58,Lassen,CA,6035,FALSE,FALSE,53613,53613,6.732385211,-0.1414,0.378,0.193,2,4.6,0.2642,,,
1052,Lassen,CA,6035,FALSE,FALSE,53613,53613,6.732385211,-0.1414,0.378,0.193,2,4.6,0.2642,,,
921,Los Angeles,CA,6037,FALSE,TRUE,72721,72721,2473.975846,0.022,0.507,0.486,123,4.4,0.2348,,,x
1375,Madera,CA,6039,FALSE,FALSE,61105,61105,73.61811902,0.0411,0.518,0.588,4,6.9,0.2056,,,
1409,Madera,CA,6039,FALSE,FALSE,61105,61105,73.61811902,0.0411,0.518,0.588,4,6.9,0.2056,,,
1427,Madera,CA,6039,FALSE,FALSE,61105,61105,73.61811902,0.0411,0.518,0.588,4,6.9,0.2056,,,
1465,Madera,CA,6039,FALSE,FALSE,61105,61105,73.61811902,0.0411,0.518,0.588,4,6.9,0.2056,,,
53,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
62,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
78,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
871,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
1151,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
1264,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
1279,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
1508,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
6253,Marin,CA,6041,FALSE,FALSE,112069,112069,497.4495777,0.0248,0.511,0.163,9,2.3,0.1411,,,
861,Mariposa,CA,6043,FALSE,FALSE,52760,52760,11.87383353,-0.0609,0.491,0.121,2,4.6,0.1599,,,
981,Mariposa,CA,6043,FALSE,FALSE,52760,52760,11.87383353,-0.0609,0.491,0.121,2,4.6,0.1599,,,
874,Mendocino,CA,6045,FALSE,FALSE,52309,52309,24.74059155,-0.0126,0.504,0.258,5,4,0.1741,,,
1298,Mendocino,CA,6045,TRUE,FALSE,52309,52309,24.74059155,-0.0126,0.504,0.258,5,4,0.1741,,x,
1381,Mendocino,CA,6045,FALSE,FALSE,52309,52309,24.74059155,-0.0126,0.504,0.258,5,4,0.1741,,,
1516,Mendocino,CA,6045,FALSE,FALSE,52309,52309,24.74059155,-0.0126,0.504,0.258,5,4,0.1741,,,
6242,Mendocino,CA,6045,FALSE,FALSE,52309,52309,24.74059155,-0.0126,0.504,0.258,5,4,0.1741,,,
1326,Merced,CA,6047,FALSE,FALSE,59733,59733,143.5059525,0.0788,0.495,0.61,1,8.1,0.2123,,,
951,Mono,CA,6051,FALSE,FALSE,66226,66226,4.737318882,0.0168,0.47,0.268,2,3.7,0.2233,,,
1198,Mono,CA,6051,FALSE,FALSE,66226,66226,4.737318882,0.0168,0.47,0.268,2,3.7,0.2233,,,
872,Monterey,CA,6053,FALSE,FALSE,76509,76509,132.3116691,0.0438,0.491,0.594,4,6.2,0.2116,,,
894,Monterey,CA,6053,FALSE,FALSE,76509,76509,132.3116691,0.0438,0.491,0.594,4,6.2,0.2116,,,
1043,Monterey,CA,6053,FALSE,FALSE,76509,76509,132.3116691,0.0438,0.491,0.594,4,6.2,0.2116,,,
1060,Monterey,CA,6053,FALSE,FALSE,76509,76509,132.3116691,0.0438,0.491,0.594,4,6.2,0.2116,,,
1064,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1172,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1194,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1197,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1249,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1282,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
1413,Napa,CA,6055,FALSE,FALSE,90230,90230,184.0606551,0.0091,0.502,0.346,12,2.8,0.1876,,,
